카테고리: 모든 카테고리
"baldur's gate: (25. 7. 28.~26. 7. 28., 미국)"

TOP
발더스 게이트 시리즈,100
발더스 게이트 3,86
비디오 게임,6
모드,6
등장인물,5
플레이스테이션 5,4
발더스 게이트 II: 섀도스 오브 암,3
발더스 게이트: 인핸스드 에디션,2
스팀,2
엑스박스,2
던전 & 드래곤,2
개인용 컴퓨터,2
멀티플레이어 비디오 게임,1
Larian Studios,1

RISING
Larian Studios,급등
비디오 게임,+50%

