카테고리: 모든 카테고리
"release date: (25. 9. 22.~26. 9. 22., 미국)"

TOP
계절,100
그랜드 테프트 오토,45
그랜드 테프트 오토 VI,40
기묘한 이야기,23
스파이더맨: 브랜드 뉴 데이,11
보도자료,10
Toy Story,9
토이 스토리 5,8
포르자 호라이즌 6,6

RISING
포르자 호라이즌 6,급등
Toy Story,"+2,250%"
스파이더맨: 브랜드 뉴 데이,"+1,600%"
토이 스토리 5,"+1,550%"
보도자료,+650%
기묘한 이야기,+160%
그랜드 테프트 오토,+90%

