카테고리: 모든 카테고리
"release date: (25. 8. 21.~26. 8. 21., 미국)"

TOP
계절,100
그랜드 테프트 오토,39
그랜드 테프트 오토 VI,34
기묘한 이야기,25
스파이더맨: 브랜드 뉴 데이,11
보도자료,10
Toy Story,8
콜 오브 듀티: 블랙 옵스 7,8
토이 스토리 5,8
포르자 호라이즌 6,6

RISING
포르자 호라이즌 6,급등
Toy Story,"+2,600%"
스파이더맨: 브랜드 뉴 데이,"+1,800%"
토이 스토리 5,"+1,450%"
보도자료,+550%
콜 오브 듀티: 블랙 옵스 7,+550%
기묘한 이야기,+180%
그랜드 테프트 오토,+70%

