카테고리: 모든 카테고리
"grand theft: (25. 9. 3.~26. 9. 3., 미국)"

TOP
그랜드 테프트 오토,100
그랜드 테프트 오토 VI,39
그랜드 테프트 오토 V,22
도둑,11
비디오 게임,11
그랜드 테프트 오토: 산 안드레아스,6
플레이스테이션 5,5
엑스박스,4
플레이스테이션,4
그랜드 테프트 오토 IV,4
그랜드 테프트 오토 온라인,3
치트키,3
록스타 게임스,3
사전주문,3
개인용 컴퓨터,3
그랜드 테프트 오토: 바이스 시티,3
그랜드 테프트 오토 III,2
플레이스테이션 4,2
소환,1

RISING
소환,"+4,500%"
사전주문,+450%
록스타 게임스,+120%
그랜드 테프트 오토 VI,+60%

