카테고리: 모든 카테고리
"theft auto: (25. 9. 3.~26. 9. 3., 미국)"

TOP
그랜드 테프트 오토,100
그랜드 테프트 오토 VI,38
그랜드 테프트 오토 V,21
도둑,12
비디오 게임,10
차량절도,6
그랜드 테프트 오토: 산 안드레아스,5
플레이스테이션 5,5
엑스박스,5
치트키,4
플레이스테이션,4
그랜드 테프트 오토 IV,4
그랜드 테프트 오토 온라인,3
사전주문,3
록스타 게임스,3
개인용 컴퓨터,3
그랜드 테프트 오토 III,2
그랜드 테프트 오토: 바이스 시티,2
플레이스테이션 4,2
Dude Theft Wars FPS Open World,2
소환,<1

RISING
소환,급등
Dude Theft Wars FPS Open World,+550%
사전주문,+400%
록스타 게임스,+100%

